,TRADING_DATE,DELIVERY_DATE,MEAN
6782,2019-12-27,2020-04-01,26.7
6783,2019-12-27,2020-03-01,26.7
6784,2019-12-27,2020-02-01,26.7
6785,2019-12-27,2020-01-01,26.7
6786,2019-12-27,2019-12-01,26.58
6787,2019-12-26,2020-01-01,26.08
6788,2019-12-26,2020-04-01,26.08
6789,2019-12-26,2020-03-01,26.08
6790,2019-12-26,2020-02-01,26.08
6791,2019-12-26,2019-12-01,25.96
6792,2019-12-25,2020-03-01,26.08
6793,2019-12-25,2020-02-01,26.08
6794,2019-12-25,2020-01-01,26.08
6795,2019-12-25,2020-04-01,26.08
6796,2019-12-25,2019-12-01,25.96
6797,2019-12-24,2020-04-01,26.08
6798,2019-12-24,2020-03-01,26.08
6799,2019-12-24,2020-02-01,26.08
6800,2019-12-24,2020-01-01,26.08
6801,2019-12-24,2019-12-01,25.96
6802,2019-12-23,2019-12-01,26.42
6803,2019-12-23,2020-03-01,26.54
6804,2019-12-23,2020-02-01,26.54
6805,2019-12-23,2020-01-01,26.54
6806,2019-12-22,2020-03-01,26.67
6807,2019-12-22,2020-02-01,26.67
6808,2019-12-22,2020-01-01,26.67
6809,2019-12-22,2019-12-01,26.55
6810,2019-12-21,2020-03-01,26.67
6811,2019-12-21,2020-02-01,26.67
6812,2019-12-21,2020-01-01,26.67
6813,2019-12-21,2019-12-01,26.55
6814,2019-12-20,2020-03-01,26.67
6815,2019-12-20,2020-02-01,26.67
6816,2019-12-20,2020-01-01,26.67
6817,2019-12-20,2019-12-01,26.55
6818,2019-12-19,2020-01-01,26.85
6819,2019-12-19,2020-03-01,26.85
6820,2019-12-19,2020-02-01,26.85
6821,2019-12-19,2019-12-01,26.73
6822,2019-12-18,2020-02-01,26.58
6823,2019-12-18,2020-01-01,26.58
6824,2019-12-18,2020-03-01,26.58
6825,2019-12-18,2019-12-01,26.46
6826,2019-12-17,2020-03-01,26.07
6827,2019-12-17,2020-02-01,26.07
6828,2019-12-17,2020-01-01,26.07
6829,2019-12-17,2019-12-01,25.94
6830,2019-12-16,2020-03-01,25.01
6831,2019-12-16,2020-02-01,25.01
6832,2019-12-16,2020-01-01,25.01
6833,2019-12-16,2019-12-01,24.86
6834,2019-12-15,2020-01-01,24.17
6835,2019-12-15,2020-03-01,24.17
6836,2019-12-15,2020-02-01,24.17
6837,2019-12-15,2019-12-01,24.02
6838,2019-12-14,2020-03-01,24.17
6839,2019-12-14,2020-02-01,24.17
6840,2019-12-14,2020-01-01,24.17
6841,2019-12-14,2019-12-01,24.02
6842,2019-12-13,2020-03-01,24.17
6843,2019-12-13,2020-02-01,24.17
6844,2019-12-13,2020-01-01,24.17
6845,2019-12-13,2019-12-01,24.02
6846,2019-12-12,2020-03-01,25.25
6847,2019-12-12,2020-02-01,25.25
6848,2019-12-12,2020-01-01,25.25
6849,2019-12-12,2019-12-01,25.07
6850,2019-12-11,2020-03-01,24.65
6851,2019-12-11,2020-02-01,24.65
6852,2019-12-11,2020-01-01,24.65
6853,2019-12-11,2019-12-01,24.48
6854,2019-12-10,2020-03-01,25.11
6855,2019-12-10,2020-02-01,25.11
6856,2019-12-10,2020-01-01,25.11
6857,2019-12-10,2019-12-01,24.94
6858,2019-12-09,2020-03-01,25.3
6859,2019-12-09,2020-02-01,25.3
6860,2019-12-09,2020-01-01,25.3
6861,2019-12-09,2019-12-01,25.13
6862,2019-12-08,2020-03-01,25.1
6863,2019-12-08,2020-02-01,25.1
6864,2019-12-08,2020-01-01,25.1
6865,2019-12-08,2019-12-01,24.94
6866,2019-12-07,2020-03-01,25.1
6867,2019-12-07,2020-02-01,25.1
6868,2019-12-07,2020-01-01,25.1
6869,2019-12-07,2019-12-01,24.94
6870,2019-12-06,2020-03-01,25.1
6871,2019-12-06,2020-02-01,25.1
6872,2019-12-06,2020-01-01,25.1
6873,2019-12-06,2019-12-01,24.94
6874,2019-12-05,2020-03-01,24.85
6875,2019-12-05,2020-02-01,24.85
6876,2019-12-05,2020-01-01,24.85
6877,2019-12-05,2019-12-01,24.69
6878,2019-12-05,2019-11-01,24.69
6879,2019-12-04,2019-12-01,24.74
6880,2019-12-04,2019-11-01,24.74
6881,2019-12-04,2020-01-01,24.9
6882,2019-12-04,2020-02-01,24.9
6883,2019-12-04,2020-03-01,24.9
6884,2019-12-03,2020-03-01,24.15
6885,2019-12-03,2020-01-01,24.15
6886,2019-12-03,2020-02-01,24.15
6887,2019-12-03,2019-12-01,24.0
6888,2019-12-03,2019-11-01,24.0
6889,2019-12-02,2020-03-01,24.47
6890,2019-12-02,2020-02-01,24.47
6891,2019-12-02,2020-01-01,24.47
6892,2019-12-02,2019-12-01,24.33
6893,2019-12-02,2019-11-01,24.33
6894,2019-12-01,2020-01-01,25.36
6895,2019-12-01,2020-03-01,25.36
6896,2019-12-01,2020-02-01,25.36
6897,2019-12-01,2019-12-01,25.22
6898,2019-12-01,2019-11-01,25.22
6899,2019-11-30,2020-03-01,25.36
6900,2019-11-30,2020-02-01,25.36
6901,2019-11-30,2020-01-01,25.36
6902,2019-11-30,2019-12-01,25.22
6903,2019-11-30,2019-11-01,25.22
6904,2019-11-29,2020-03-01,25.36
6905,2019-11-29,2020-02-01,25.36
6906,2019-11-29,2020-01-01,25.36
6907,2019-11-29,2019-12-01,25.22
6908,2019-11-29,2019-11-01,25.22
6909,2019-11-28,2020-01-01,25.15
6910,2019-11-28,2020-03-01,25.15
6911,2019-11-28,2020-02-01,25.15
6912,2019-11-28,2019-12-01,25.01
6913,2019-11-28,2019-11-01,25.01
6914,2019-11-27,2020-02-01,25.26
6915,2019-11-27,2020-01-01,25.26
6916,2019-11-27,2020-03-01,25.26
6917,2019-11-27,2019-12-01,25.11
6918,2019-11-27,2019-11-01,25.11
6919,2019-11-26,2020-03-01,24.53
6920,2019-11-26,2020-02-01,24.53
6921,2019-11-26,2020-01-01,24.53
6922,2019-11-26,2019-12-01,24.38
6923,2019-11-26,2019-11-01,24.38
6924,2019-11-25,2020-01-01,24.58
6925,2019-11-25,2020-03-01,24.58
6926,2019-11-25,2020-02-01,24.58
6927,2019-11-25,2019-12-01,24.44
6928,2019-11-25,2019-11-01,24.44
6929,2019-11-24,2020-03-01,24.72
6930,2019-11-24,2020-02-01,24.72
6931,2019-11-24,2020-01-01,24.72
6932,2019-11-24,2019-12-01,24.58
6933,2019-11-24,2019-11-01,24.58
6934,2019-11-23,2020-03-01,24.72
6935,2019-11-23,2020-02-01,24.72
6936,2019-11-23,2020-01-01,24.72
6937,2019-11-23,2019-12-01,24.58
6938,2019-11-23,2019-11-01,24.58
6939,2019-11-22,2019-12-01,24.58
6940,2019-11-22,2020-02-01,24.72
6941,2019-11-22,2020-01-01,24.72
6942,2019-11-22,2019-11-01,24.58
6943,2019-11-21,2020-01-01,24.08
6944,2019-11-21,2019-12-01,23.94
6945,2019-11-21,2020-02-01,24.08
6946,2019-11-21,2019-11-01,23.94
6947,2019-11-20,2020-02-01,24.16
6948,2019-11-20,2020-01-01,24.16
6949,2019-11-20,2019-12-01,24.03
6950,2019-11-20,2019-11-01,24.03
6951,2019-11-19,2020-02-01,23.58
6952,2019-11-19,2020-01-01,23.58
6953,2019-11-19,2019-12-01,23.44
6954,2019-11-19,2019-11-01,23.44
6955,2019-11-18,2019-12-01,23.39
6956,2019-11-18,2020-02-01,23.53
6957,2019-11-18,2020-01-01,23.53
6958,2019-11-18,2019-11-01,23.39
6959,2019-11-17,2020-02-01,23.99
6960,2019-11-17,2020-01-01,23.99
6961,2019-11-17,2019-12-01,23.85
6962,2019-11-17,2019-11-01,23.85
6963,2019-11-16,2020-02-01,23.99
6964,2019-11-16,2020-01-01,23.99
6965,2019-11-16,2019-12-01,23.85
6966,2019-11-16,2019-11-01,23.85
6967,2019-11-15,2020-02-01,23.99
6968,2019-11-15,2020-01-01,23.99
6969,2019-11-15,2019-12-01,23.85
6970,2019-11-15,2019-11-01,23.85
6971,2019-11-14,2020-02-01,24.1
6972,2019-11-14,2020-01-01,24.1
6973,2019-11-14,2019-12-01,23.96
6974,2019-11-14,2019-11-01,23.96
6975,2019-11-13,2020-02-01,24.53
6976,2019-11-13,2020-01-01,24.53
6977,2019-11-13,2019-12-01,24.39
6978,2019-11-13,2019-11-01,24.39
6979,2019-11-12,2020-02-01,24.25
6980,2019-11-12,2020-01-01,24.25
6981,2019-11-12,2019-12-01,24.12
6982,2019-11-12,2019-11-01,24.12
6983,2019-11-11,2020-02-01,25.06
6984,2019-11-11,2020-01-01,25.06
6985,2019-11-11,2019-12-01,24.93
6986,2019-11-11,2019-11-01,24.93
6987,2019-11-10,2020-02-01,24.98
6988,2019-11-10,2020-01-01,24.98
6989,2019-11-10,2019-12-01,24.84
6990,2019-11-10,2019-11-01,24.84
6991,2019-11-09,2020-02-01,24.98
6992,2019-11-09,2020-01-01,24.98
6993,2019-11-09,2019-12-01,24.84
6994,2019-11-09,2019-11-01,24.84
6995,2019-11-08,2020-02-01,24.98
6996,2019-11-08,2020-01-01,24.98
6997,2019-11-08,2019-12-01,24.84
6998,2019-11-08,2019-11-01,24.84
6999,2019-11-07,2019-12-01,24.94
7000,2019-11-07,2019-11-01,24.94
7001,2019-11-07,2020-02-01,25.08
7002,2019-11-07,2020-01-01,25.08
7003,2019-11-06,2020-02-01,24.94
7004,2019-11-06,2019-11-01,24.79
7005,2019-11-06,2019-12-01,24.79
7006,2019-11-06,2020-01-01,24.94
7007,2019-11-05,2020-01-01,25.66
7008,2019-11-05,2020-02-01,25.66
7009,2019-11-05,2019-11-01,25.51
7010,2019-11-05,2019-12-01,25.51
7011,2019-11-04,2019-12-01,25.63
7012,2019-11-04,2020-02-01,25.78
7013,2019-11-04,2020-01-01,25.78
7014,2019-11-04,2019-10-01,25.63
7015,2019-11-04,2019-11-01,25.63
7016,2019-11-03,2019-12-01,25.29
7017,2019-11-03,2020-02-01,25.44
7018,2019-11-03,2020-01-01,25.44
7019,2019-11-03,2019-10-01,25.29
7020,2019-11-03,2019-11-01,25.29
7021,2019-11-02,2019-12-01,25.29
7022,2019-11-02,2020-02-01,25.44
7023,2019-11-02,2020-01-01,25.44
7024,2019-11-02,2019-10-01,25.29
7025,2019-11-02,2019-11-01,25.29
7026,2019-11-01,2019-12-01,25.29
7027,2019-11-01,2020-02-01,25.44
7028,2019-11-01,2020-01-01,25.44
7029,2019-11-01,2019-10-01,25.29
7030,2019-11-01,2019-11-01,25.29
7031,2019-10-31,2019-12-01,25.61
7032,2019-10-31,2020-02-01,25.77
7033,2019-10-31,2020-01-01,25.77
7034,2019-10-31,2019-10-01,25.61
7035,2019-10-31,2019-11-01,25.61
7036,2019-10-30,2020-01-01,26.16
7037,2019-10-30,2020-02-01,26.16
7038,2019-10-30,2019-10-01,26.0
7039,2019-10-30,2019-11-01,26.0
7040,2019-10-30,2019-12-01,26.0
7041,2019-10-29,2019-10-01,25.45
7042,2019-10-29,2019-12-01,25.45
7043,2019-10-29,2020-01-01,25.61
7044,2019-10-29,2020-02-01,25.61
7045,2019-10-29,2019-11-01,25.45
7046,2019-10-28,2019-11-01,25.12
7047,2019-10-28,2020-01-01,25.29
7048,2019-10-28,2020-02-01,25.29
7049,2019-10-28,2019-12-01,25.12
7050,2019-10-28,2019-10-01,25.12
7051,2019-10-27,2019-12-01,24.97
7052,2019-10-27,2020-02-01,25.14
7053,2019-10-27,2020-01-01,25.14
7054,2019-10-27,2019-10-01,24.97
7055,2019-10-27,2019-11-01,24.97
7056,2019-10-26,2020-01-01,25.14
7057,2019-10-26,2020-02-01,25.14
7058,2019-10-26,2019-10-01,24.97
7059,2019-10-26,2019-11-01,24.97
7060,2019-10-26,2019-12-01,24.97
7061,2019-10-25,2019-10-01,24.97
7062,2019-10-25,2019-12-01,24.97
7063,2019-10-25,2020-01-01,25.14
7064,2019-10-25,2020-02-01,25.14
7065,2019-10-25,2019-11-01,24.97
7066,2019-10-24,2019-10-01,25.44
7067,2019-10-24,2019-12-01,25.44
7068,2019-10-24,2020-01-01,25.62
7069,2019-10-24,2019-11-01,25.44
7070,2019-10-23,2019-10-01,24.75
7071,2019-10-23,2019-12-01,24.75
7072,2019-10-23,2020-01-01,24.93
7073,2019-10-23,2019-11-01,24.75
7074,2019-10-22,2019-10-01,25.66
7075,2019-10-22,2019-12-01,25.66
7076,2019-10-22,2020-01-01,25.84
7077,2019-10-22,2019-11-01,25.66
7078,2019-10-21,2019-10-01,25.93
7079,2019-10-21,2019-12-01,25.93
7080,2019-10-21,2020-01-01,26.11
7081,2019-10-21,2019-11-01,25.93
7082,2019-10-20,2019-10-01,25.88
7083,2019-10-20,2019-12-01,25.88
7084,2019-10-20,2020-01-01,26.07
7085,2019-10-20,2019-11-01,25.88
7086,2019-10-19,2019-10-01,25.88
7087,2019-10-19,2019-12-01,25.88
7088,2019-10-19,2020-01-01,26.07
7089,2019-10-19,2019-11-01,25.88
7090,2019-10-18,2019-10-01,25.88
7091,2019-10-18,2019-12-01,25.88
7092,2019-10-18,2020-01-01,26.07
7093,2019-10-18,2019-11-01,25.88
7094,2019-10-17,2019-10-01,26.06
7095,2019-10-17,2019-12-01,26.06
7096,2019-10-17,2020-01-01,26.25
7097,2019-10-17,2019-11-01,26.06
7098,2019-10-16,2019-10-01,26.3
7099,2019-10-16,2019-12-01,26.3
7100,2019-10-16,2020-01-01,26.49
7101,2019-10-16,2019-11-01,26.3
7102,2019-10-15,2019-12-01,25.71
7103,2019-10-15,2019-11-01,25.71
7104,2019-10-15,2019-10-01,25.71
7105,2019-10-15,2020-01-01,25.9
7106,2019-10-14,2019-10-01,24.15
7107,2019-10-14,2019-12-01,24.15
7108,2019-10-14,2019-11-01,24.15
7109,2019-10-14,2020-01-01,24.34
7110,2019-10-13,2019-12-01,24.44
7111,2019-10-13,2019-10-01,24.44
7112,2019-10-13,2020-01-01,24.63
7113,2019-10-13,2019-11-01,24.44
7114,2019-10-12,2019-12-01,24.44
7115,2019-10-12,2019-11-01,24.44
7116,2019-10-12,2020-01-01,24.63
7117,2019-10-12,2019-10-01,24.44
7118,2019-10-11,2019-10-01,24.44
7119,2019-10-11,2019-11-01,24.44
7120,2019-10-11,2020-01-01,24.63
7121,2019-10-11,2019-12-01,24.44
7122,2019-10-10,2019-11-01,23.26
7123,2019-10-10,2019-12-01,23.26
7124,2019-10-10,2019-10-01,23.26
7125,2019-10-10,2020-01-01,23.45
7126,2019-10-09,2019-12-01,22.65
7127,2019-10-09,2019-11-01,22.65
7128,2019-10-09,2019-10-01,22.65
7129,2019-10-09,2020-01-01,22.85
7130,2019-10-08,2020-01-01,22.74
7131,2019-10-08,2019-10-01,22.53
7132,2019-10-08,2019-11-01,22.53
7133,2019-10-08,2019-12-01,22.53
7134,2019-10-07,2019-11-01,23.41
7135,2019-10-07,2019-12-01,23.41
7136,2019-10-07,2020-01-01,23.61
7137,2019-10-07,2019-10-01,23.41
7138,2019-10-06,2019-12-01,22.94
7139,2019-10-06,2019-11-01,22.94
7140,2019-10-06,2019-10-01,22.94
7141,2019-10-06,2020-01-01,23.16
7142,2019-10-05,2019-10-01,22.94
7143,2019-10-05,2020-01-01,23.16
7144,2019-10-05,2019-12-01,22.94
7145,2019-10-05,2019-11-01,22.94
7146,2019-10-05,2019-09-01,22.94
7147,2019-10-04,2019-11-01,22.94
7148,2019-10-04,2020-01-01,23.16
7149,2019-10-04,2019-12-01,22.94
7150,2019-10-04,2019-10-01,22.94
7151,2019-10-04,2019-09-01,22.94
7152,2019-10-03,2019-12-01,23.24
7153,2019-10-03,2019-10-01,23.24
7154,2019-10-03,2020-01-01,23.45
7155,2019-10-03,2019-11-01,23.24
7156,2019-10-03,2019-09-01,23.24
7157,2019-10-02,2019-10-01,24.19
7158,2019-10-02,2020-01-01,24.4
7159,2019-10-02,2019-12-01,24.19
7160,2019-10-02,2019-11-01,24.19
7161,2019-10-02,2019-09-01,24.19
7162,2019-10-01,2019-12-01,25.04
7163,2019-10-01,2019-09-01,25.04
7164,2019-10-01,2019-10-01,25.04
7165,2019-10-01,2020-01-01,25.26
7166,2019-10-01,2019-11-01,25.04
7167,2019-09-30,2019-10-01,24.72
7168,2019-09-30,2019-12-01,24.72
7169,2019-09-30,2019-11-01,24.72
7170,2019-09-30,2019-09-01,24.72
7171,2019-09-30,2020-01-01,24.96
7172,2019-09-29,2020-01-01,25.54
7173,2019-09-29,2019-11-01,25.3
7174,2019-09-29,2019-12-01,25.3
7175,2019-09-29,2019-10-01,25.3
7176,2019-09-29,2019-09-01,25.3
7177,2019-09-28,2019-10-01,25.3
7178,2019-09-28,2019-11-01,25.3
7179,2019-09-28,2019-09-01,25.3
7180,2019-09-28,2019-12-01,25.3
7181,2019-09-28,2020-01-01,25.54
7182,2019-09-27,2020-01-01,25.54
7183,2019-09-27,2019-12-01,25.3
7184,2019-09-27,2019-09-01,25.3
7185,2019-09-27,2019-10-01,25.3
7186,2019-09-27,2019-11-01,25.3
7187,2019-09-26,2020-01-01,25.88
7188,2019-09-26,2019-10-01,25.64
7189,2019-09-26,2019-09-01,25.64
7190,2019-09-26,2019-12-01,25.64
7191,2019-09-26,2019-11-01,25.64
7192,2019-09-25,2019-09-01,25.21
7193,2019-09-25,2019-11-01,25.21
7194,2019-09-25,2019-10-01,25.21
7195,2019-09-25,2020-01-01,25.45
7196,2019-09-25,2019-12-01,25.21
7197,2019-09-24,2019-10-01,25.54
7198,2019-09-24,2019-12-01,25.54
7199,2019-09-24,2020-01-01,25.77
7200,2019-09-24,2019-09-01,25.54
7201,2019-09-24,2019-11-01,25.54
7202,2019-09-23,2019-11-01,25.8
7203,2019-09-23,2019-09-01,25.8
7204,2019-09-23,2019-10-01,25.8
7205,2019-09-23,2019-12-01,25.8
7206,2019-09-22,2019-12-01,26.53
7207,2019-09-22,2019-10-01,26.53
7208,2019-09-22,2019-09-01,26.53
7209,2019-09-22,2019-11-01,26.53
7210,2019-09-21,2019-10-01,26.53
7211,2019-09-21,2019-11-01,26.53
7212,2019-09-21,2019-09-01,26.53
7213,2019-09-21,2019-12-01,26.53
7214,2019-09-20,2019-12-01,26.53
7215,2019-09-20,2019-09-01,26.53
7216,2019-09-20,2019-10-01,26.53
7217,2019-09-20,2019-11-01,26.53
7218,2019-09-19,2019-09-01,25.95
7219,2019-09-19,2019-12-01,25.95
7220,2019-09-19,2019-11-01,25.95
7221,2019-09-19,2019-10-01,25.95
7222,2019-09-18,2019-09-01,25.45
7223,2019-09-18,2019-12-01,25.45
7224,2019-09-18,2019-11-01,25.45
7225,2019-09-18,2019-10-01,25.45
7226,2019-09-17,2019-10-01,26.22
7227,2019-09-17,2019-09-01,26.22
7228,2019-09-17,2019-11-01,26.22
7229,2019-09-17,2019-12-01,26.22
7230,2019-09-16,2019-11-01,27.04
7231,2019-09-16,2019-12-01,27.04
7232,2019-09-16,2019-10-01,27.04
7233,2019-09-16,2019-09-01,27.04
7234,2019-09-15,2019-12-01,26.38
7235,2019-09-15,2019-11-01,26.38
7236,2019-09-15,2019-10-01,26.38
7237,2019-09-15,2019-09-01,26.38
7238,2019-09-14,2019-11-01,26.38
7239,2019-09-14,2019-12-01,26.38
7240,2019-09-14,2019-10-01,26.38
7241,2019-09-14,2019-09-01,26.38
7242,2019-09-13,2019-09-01,26.38
7243,2019-09-13,2019-11-01,26.38
7244,2019-09-13,2019-10-01,26.38
7245,2019-09-13,2019-12-01,26.38
7246,2019-09-12,2019-09-01,26.43
7247,2019-09-12,2019-10-01,26.43
7248,2019-09-12,2019-12-01,26.43
7249,2019-09-12,2019-11-01,26.43
7250,2019-09-11,2019-09-01,26.27
7251,2019-09-11,2019-12-01,26.27
7252,2019-09-11,2019-11-01,26.27
7253,2019-09-11,2019-10-01,26.27
7254,2019-09-10,2019-09-01,26.72
7255,2019-09-10,2019-11-01,26.72
7256,2019-09-10,2019-10-01,26.72
7257,2019-09-10,2019-12-01,26.72
7258,2019-09-09,2019-12-01,25.02
7259,2019-09-09,2019-09-01,25.02
7260,2019-09-09,2019-10-01,25.02
7261,2019-09-09,2019-11-01,25.02
7262,2019-09-08,2019-10-01,25.08
7263,2019-09-08,2019-12-01,25.08
7264,2019-09-08,2019-11-01,25.08
7265,2019-09-08,2019-09-01,25.08
7266,2019-09-07,2019-09-01,25.08
7267,2019-09-07,2019-11-01,25.08
7268,2019-09-07,2019-12-01,25.08
7269,2019-09-07,2019-10-01,25.08
7270,2019-09-06,2019-11-01,25.08
7271,2019-09-06,2019-09-01,25.08
7272,2019-09-06,2019-12-01,25.08
7273,2019-09-06,2019-10-01,25.08
7274,2019-09-05,2019-12-01,25.53
7275,2019-09-05,2019-11-01,25.53
7276,2019-09-05,2019-10-01,25.53
7277,2019-09-05,2019-09-01,25.53
7278,2019-09-04,2019-10-01,25.52
7279,2019-09-04,2019-09-01,25.52
7280,2019-09-04,2019-11-01,25.52
7281,2019-09-04,2019-12-01,25.52
7282,2019-09-04,2019-08-01,25.52
7283,2019-09-03,2019-10-01,25.23
7284,2019-09-03,2019-08-01,25.23
7285,2019-09-03,2019-09-01,25.23
7286,2019-09-03,2019-12-01,25.23
7287,2019-09-03,2019-11-01,25.23
7288,2019-09-02,2019-09-01,25.19
7289,2019-09-02,2019-10-01,25.19
7290,2019-09-02,2019-11-01,25.19
7291,2019-09-02,2019-12-01,25.19
7292,2019-09-02,2019-08-01,25.19
7293,2019-09-01,2019-08-01,26.32
7294,2019-09-01,2019-10-01,26.32
7295,2019-09-01,2019-11-01,26.32
7296,2019-09-01,2019-09-01,26.32
7297,2019-09-01,2019-12-01,26.32
7298,2019-08-31,2019-08-01,26.32
7299,2019-08-31,2019-11-01,26.32
7300,2019-08-31,2019-09-01,26.32
7301,2019-08-31,2019-12-01,26.32
7302,2019-08-31,2019-10-01,26.32
7303,2019-08-30,2019-08-01,26.32
7304,2019-08-30,2019-09-01,26.32
7305,2019-08-30,2019-12-01,26.32
7306,2019-08-30,2019-10-01,26.32
7307,2019-08-30,2019-11-01,26.32
7308,2019-08-29,2019-11-01,26.46
7309,2019-08-29,2019-09-01,26.46
7310,2019-08-29,2019-10-01,26.46
7311,2019-08-29,2019-12-01,26.46
7312,2019-08-29,2019-08-01,26.46
7313,2019-08-28,2019-11-01,26.01
7314,2019-08-28,2019-10-01,26.01
7315,2019-08-28,2019-12-01,26.01
7316,2019-08-28,2019-08-01,26.01
7317,2019-08-28,2019-09-01,26.01
7318,2019-08-27,2019-11-01,25.41
7319,2019-08-27,2019-09-01,25.41
7320,2019-08-27,2019-12-01,25.41
7321,2019-08-27,2019-08-01,25.41
7322,2019-08-27,2019-10-01,25.41
7323,2019-08-26,2019-12-01,25.83
7324,2019-08-26,2019-08-01,25.83
7325,2019-08-26,2019-11-01,25.83
7326,2019-08-26,2019-10-01,25.83
7327,2019-08-26,2019-09-01,25.83
7328,2019-08-25,2019-09-01,25.1
7329,2019-08-25,2019-10-01,25.1
7330,2019-08-25,2019-11-01,25.1
7331,2019-08-25,2019-08-01,25.1
7332,2019-08-25,2019-12-01,25.1
7333,2019-08-24,2019-08-01,25.1
7334,2019-08-24,2019-10-01,25.1
7335,2019-08-24,2019-11-01,25.1
7336,2019-08-24,2019-12-01,25.1
7337,2019-08-24,2019-09-01,25.1
7338,2019-08-23,2019-10-01,25.1
7339,2019-08-23,2019-08-01,25.1
7340,2019-08-23,2019-09-01,25.1
7341,2019-08-23,2019-11-01,25.1
7342,2019-08-22,2019-10-01,25.66
7343,2019-08-22,2019-11-01,25.66
7344,2019-08-22,2019-08-01,25.66
7345,2019-08-22,2019-09-01,25.66
7346,2019-08-21,2019-10-01,26.02
7347,2019-08-21,2019-11-01,26.02
7348,2019-08-21,2019-08-01,26.02
7349,2019-08-21,2019-09-01,26.02
7350,2019-08-20,2019-11-01,26.25
7351,2019-08-20,2019-08-01,26.25
7352,2019-08-20,2019-10-01,26.25
7353,2019-08-20,2019-09-01,26.25
7354,2019-08-19,2019-11-01,26.56
7355,2019-08-19,2019-09-01,26.56
7356,2019-08-19,2019-08-01,26.56
7357,2019-08-19,2019-10-01,26.56
7358,2019-08-18,2019-10-01,25.96
7359,2019-08-18,2019-08-01,25.96
7360,2019-08-18,2019-11-01,25.96
7361,2019-08-18,2019-09-01,25.96
7362,2019-08-17,2019-08-01,25.96
7363,2019-08-17,2019-10-01,25.96
7364,2019-08-17,2019-11-01,25.96
7365,2019-08-17,2019-09-01,25.96
7366,2019-08-16,2019-08-01,25.96
7367,2019-08-16,2019-11-01,25.96
7368,2019-08-16,2019-10-01,25.96
7369,2019-08-16,2019-09-01,25.96
7370,2019-08-15,2019-08-01,25.98
7371,2019-08-15,2019-10-01,25.98
7372,2019-08-15,2019-11-01,25.98
7373,2019-08-15,2019-09-01,25.98
7374,2019-08-14,2019-08-01,26.91
7375,2019-08-14,2019-10-01,26.91
7376,2019-08-14,2019-11-01,26.91
7377,2019-08-14,2019-09-01,26.91
7378,2019-08-13,2019-11-01,27.1
7379,2019-08-13,2019-10-01,27.1
7380,2019-08-13,2019-08-01,27.1
7381,2019-08-13,2019-09-01,27.1
7382,2019-08-12,2019-11-01,26.7
7383,2019-08-12,2019-10-01,26.7
7384,2019-08-12,2019-09-01,26.7
7385,2019-08-12,2019-08-01,26.7
7386,2019-08-11,2019-09-01,28.12
7387,2019-08-11,2019-08-01,28.12
7388,2019-08-11,2019-10-01,28.12
7389,2019-08-11,2019-11-01,28.12
7390,2019-08-10,2019-11-01,28.12
7391,2019-08-10,2019-09-01,28.12
7392,2019-08-10,2019-08-01,28.12
7393,2019-08-10,2019-10-01,28.12
7394,2019-08-09,2019-09-01,28.12
7395,2019-08-09,2019-08-01,28.12
7396,2019-08-09,2019-10-01,28.12
7397,2019-08-09,2019-11-01,28.12
7398,2019-08-08,2019-10-01,28.53
7399,2019-08-08,2019-09-01,28.53
7400,2019-08-08,2019-11-01,28.53
7401,2019-08-08,2019-08-01,28.53
7402,2019-08-07,2019-09-01,28.28
7403,2019-08-07,2019-08-01,28.28
7404,2019-08-07,2019-10-01,28.28
7405,2019-08-07,2019-11-01,28.28
7406,2019-08-06,2019-09-01,28.41
7407,2019-08-06,2019-11-01,28.41
7408,2019-08-06,2019-08-01,28.41
7409,2019-08-06,2019-10-01,28.41
7410,2019-08-05,2019-09-01,28.7
7411,2019-08-05,2019-11-01,28.7
7412,2019-08-05,2019-08-01,28.7
7413,2019-08-05,2019-10-01,28.7
7414,2019-08-04,2019-10-01,29.26
7415,2019-08-04,2019-09-01,29.26
7416,2019-08-04,2019-11-01,29.26
7417,2019-08-04,2019-08-01,29.26
7418,2019-08-04,2019-07-01,29.26
7419,2019-08-03,2019-10-01,29.26
7420,2019-08-03,2019-08-01,29.26
7421,2019-08-03,2019-09-01,29.26
7422,2019-08-03,2019-11-01,29.26
7423,2019-08-03,2019-07-01,29.26
7424,2019-08-02,2019-11-01,29.26
7425,2019-08-02,2019-07-01,29.26
7426,2019-08-02,2019-08-01,29.26
7427,2019-08-02,2019-09-01,29.26
7428,2019-08-02,2019-10-01,29.26
7429,2019-08-01,2019-09-01,29.45
7430,2019-08-01,2019-08-01,29.45
7431,2019-08-01,2019-10-01,29.45
7432,2019-08-01,2019-11-01,29.45
7433,2019-08-01,2019-07-01,29.45
7434,2019-07-31,2019-09-01,27.98
7435,2019-07-31,2019-07-01,27.98
7436,2019-07-31,2019-10-01,27.98
7437,2019-07-31,2019-11-01,27.98
7438,2019-07-31,2019-08-01,27.98
7439,2019-07-30,2019-10-01,27.9
7440,2019-07-30,2019-08-01,27.9
7441,2019-07-30,2019-07-01,27.9
7442,2019-07-30,2019-11-01,27.9
7443,2019-07-30,2019-09-01,27.9
7444,2019-07-29,2019-11-01,28.42
7445,2019-07-29,2019-09-01,28.42
7446,2019-07-29,2019-08-01,28.42
